,Episode Lengths,Episode Rewards
1883,209.0,-106.6894436677367
1884,501.0,-99.85835115858302
1885,501.0,-100.40818608287708
1886,501.0,-103.57638754307301
1887,501.0,-103.57850339882668
1888,501.0,-97.06007649505767
1889,501.0,-97.9670711148067
1890,1.0,1000.0
1891,501.0,-102.8626414158511
1892,1.0,1000.0
1893,501.0,-103.64209930786488
1894,1.0,1000.0
1895,501.0,-96.07003576042514
1896,501.0,-100.11749669105784
1897,501.0,-97.24499401085114
1898,1.0,1000.0
1899,501.0,-94.2035220908141
1900,501.0,-96.91786100964148
1901,501.0,-104.23938470736621
1902,1.0,1000.0
1903,501.0,-100.36246670483789
1904,501.0,-95.95534867538562
1905,501.0,-102.96374987108071
1906,501.0,-94.50646989629698
1907,501.0,-103.94632683507612
1908,501.0,-98.2113152220811
1909,501.0,-96.92522207564379
1910,501.0,-103.09323341728802
1911,191.0,-107.49073057682608
1912,501.0,-95.303854961127
1913,501.0,-97.87563637836229
1914,1.0,1000.0
1915,1.0,1000.0
1916,501.0,-97.45167368990576
1917,501.0,-102.28578917629662
1918,501.0,-102.98494531795279
1919,501.0,-99.22987758695874
1920,235.0,-100.81058214479066
1921,501.0,-100.90084219064128
1922,74.0,1001.5410797529286
1923,1.0,1000.0
1924,1.0,1000.0
1925,501.0,-98.37512524181508
1926,1.0,1000.0
1927,501.0,-103.5755389744734
1928,501.0,-97.0008476523773
1929,1.0,1000.0
1930,501.0,-94.68907157283064
1931,1.0,1000.0
1932,501.0,-102.05632856061018
1933,501.0,-96.14643173599094
1934,501.0,-95.39962617973507
1935,139.0,-109.67204641308372
1936,501.0,-94.5981581352692
1937,501.0,-99.27500896004155
1938,501.0,-99.82570625230267
1939,501.0,-103.87495304829109
1940,501.0,-98.40851208356159
1941,1.0,1000.0
1942,501.0,-102.89573803701757
1943,501.0,-98.6947107299672
1944,198.0,-116.28799303182097
1945,501.0,-98.32752363937631
1946,501.0,-97.3157107848767
1947,1.0,1000.0
1948,501.0,-103.4313252182946
1949,501.0,-99.07680859798707
1950,501.0,-100.65590839072085
1951,501.0,-97.71809958066488
1952,501.0,-102.98949237665342
1953,501.0,-102.23539857467823
1954,1.0,1000.0
1955,501.0,-94.47366576977197
1956,501.0,-97.5050162971204
1957,501.0,-96.46485504955857
1958,501.0,-96.27777750859487
1959,1.0,1000.0
1960,501.0,-98.95970649314856
1961,501.0,-101.49915734950609
1962,158.0,-102.84725834064027
1963,501.0,-97.72782217632145
1964,1.0,1000.0
1965,501.0,-96.85930881628104
1966,501.0,-104.41071550223944
1967,501.0,-97.49400043910285
1968,501.0,-104.7084977612904
1969,501.0,-98.97065519238008
1970,501.0,-96.88068036696623
1971,1.0,1000.0
1972,316.0,-107.8022862032941
1973,1.0,1000.0
1974,501.0,-101.94140337834594
1975,501.0,-104.13966818838563
1976,501.0,-103.70631854959915
1977,501.0,-101.76446823713336
1978,501.0,-101.09338722818164
1979,501.0,-102.26392421455564
1980,501.0,-96.63195814173957
1981,501.0,-99.85695268423491
1982,501.0,-97.396638007218
1983,501.0,-103.32033023338575
1984,501.0,-96.00942547271903
1985,501.0,-96.9223762692702
1986,501.0,-96.71575891635702
1987,501.0,-104.32309626850775
1988,501.0,-96.22138752595212
1989,501.0,-100.61863927843
1990,1.0,1000.0
1991,199.0,-112.94731704621914
1992,501.0,-99.30641253628382
1993,501.0,-97.74766751221273
1994,1.0,1000.0
1995,501.0,-99.5321354702454
1996,501.0,-104.26418199217018
1997,501.0,-99.71339566766231
1998,501.0,-99.59472896290495
1999,184.0,-113.02296279999594
2000,501.0,-102.39463705757258
2001,501.0,-105.94383526905739
2002,501.0,-100.20579069868704
2003,501.0,-99.44761804189616
2004,501.0,-102.81121680758737
2005,501.0,-96.80252987358806
2006,501.0,-102.09015969963451
2007,501.0,-100.06660370202215
2008,152.0,-105.64710049854051
2009,13.0,1000.8349840283084
2010,59.0,-104.06527260195921
2011,1.0,1000.0
2012,1.0,1000.0
2013,108.0,-104.25163961551378
2014,501.0,-103.26931475194759
2015,501.0,-96.60867528849757
2016,501.0,-102.90317519860423
2017,284.0,-94.9410400886512
2018,501.0,-102.59079315774935
2019,501.0,-102.96179006524014
2020,501.0,-103.35931096257592
2021,501.0,-94.89758991908306
2022,501.0,-98.30202756813975
2023,97.0,1006.7028306305265
2024,225.0,-118.4715662992644
2025,101.0,-104.5366794711857
2026,501.0,-101.43021191731248
2027,35.0,1003.1599730910227
2028,198.0,-120.5813187339921
2029,122.0,-113.47031127762874
2030,501.0,-97.28921666570997
2031,501.0,-104.83367432863085
2032,501.0,-103.99884146604477
2033,501.0,-100.89116087276578
2034,501.0,-99.55474857377861
2035,501.0,-98.68893253569098
2036,501.0,-98.53154851032278
2037,501.0,-102.56896525197715
2038,501.0,-97.61558014195133
2039,501.0,-96.47951245158788
2040,501.0,-103.09126207608624
2041,168.0,-115.45284116695744
2042,501.0,-102.06140793950291
2043,501.0,-99.5327058439453
2044,501.0,-97.46435640856997
2045,501.0,-102.10274011271943
2046,501.0,-96.3952378632594
2047,501.0,-103.71644974998358
2048,501.0,-99.23502778206627
2049,501.0,-94.69178915024304
2050,501.0,-98.31117667630568
2051,1.0,1000.0
2052,1.0,1000.0
2053,501.0,-101.49946236307609
2054,501.0,-95.63114311525891
2055,501.0,-105.90934206732237
2056,1.0,1000.0
2057,120.0,-113.08831866008964
2058,501.0,-101.48286515553538
2059,501.0,-104.18224771420925
2060,1.0,1000.0
2061,501.0,-101.90217936767841
2062,1.0,1000.0
2063,501.0,-101.82496182620366
2064,501.0,-97.88928555919098
2065,501.0,-97.67541258545283
2066,501.0,-103.38110358000368
2067,501.0,-96.70617914176863
2068,501.0,-102.716831322585
2069,501.0,-100.18675706020022
2070,501.0,-102.61634931929005
2071,501.0,-100.79066544209523
2072,1.0,1000.0
2073,501.0,-97.16803758183414
2074,501.0,-99.69861880288884
2075,501.0,-99.76463414027624
2076,501.0,-102.74721264684555
2077,501.0,-97.03859670153805
2078,501.0,-95.98905670384676
2079,501.0,-100.07033674932082
2080,132.0,-106.37352631234921
2081,501.0,-105.23816133797332
2082,501.0,-99.10184825659803
2083,501.0,-103.93351422324105
2084,501.0,-100.59690672712021
2085,501.0,-102.29500282398297
2086,501.0,-97.5359678912663
2087,89.0,1009.5591534247008
2088,222.0,-121.09855030149274
2089,70.0,-102.89605752760511
2090,501.0,-103.6961166575744
2091,501.0,-95.48230133398823
2092,501.0,-98.78436379074817
2093,501.0,-100.80752966564816
2094,501.0,-100.72479389530015
2095,501.0,-102.97642618577038
2096,501.0,-96.79091973528904
2097,501.0,-100.64399359151125
2098,1.0,1000.0
2099,317.0,-112.43649177063224
2100,501.0,-102.27475329231686
2101,501.0,-103.42562484047788
2102,501.0,-98.34365487283928
2103,501.0,-98.57962546692175
2104,501.0,-101.6088081481367
2105,501.0,-99.84711823283851
2106,501.0,-100.01213775305949
2107,501.0,-98.15109579559956
2108,305.0,-99.7590156106612
2109,501.0,-101.475601482996
2110,501.0,-101.87591415849008
2111,501.0,-94.54765705654724
2112,215.0,-109.39292045567569
2113,501.0,-100.2384671555677
2114,1.0,1000.0
2115,1.0,1000.0
2116,1.0,1000.0
2117,501.0,-101.72670865331885
2118,501.0,-104.17468061588677
2119,501.0,-95.83875509287431
2120,501.0,-103.42254810691229
2121,501.0,-99.27091006586087
2122,263.0,-97.59987961153018
2123,1.0,1000.0
2124,501.0,-103.457493135739
2125,501.0,-103.39041559938703
2126,1.0,1000.0
2127,501.0,-97.16486548737107
2128,501.0,-96.68141438915623
2129,501.0,-104.12061561479597
2130,501.0,-98.99487787973992
2131,148.0,-115.59196743926199
2132,1.0,1000.0
2133,501.0,-103.5129968409039
2134,1.0,1000.0
2135,1.0,1000.0
2136,501.0,-98.85866887133133
2137,501.0,-101.31249687164528
2138,501.0,-101.33295806800243
2139,1.0,1000.0
2140,501.0,-99.04098124757996
2141,501.0,-99.31625482434922
2142,501.0,-97.12377470716918
2143,1.0,1000.0
2144,501.0,-97.44005858225276
2145,501.0,-103.70764672798718
2146,501.0,-98.02481493779452
2147,501.0,-98.6815766671343
2148,501.0,-103.90218458657714
2149,501.0,-97.06601319073117
2150,501.0,-100.39733090772162
2151,501.0,-99.61502599156948
2152,1.0,1000.0
2153,501.0,-94.78952286432845
2154,501.0,-103.4981222999657
2155,501.0,-102.88133888551761
2156,501.0,-100.49102599506018
2157,501.0,-97.78359839275947
2158,501.0,-103.64560176692807
2159,501.0,-102.23668573277473
2160,501.0,-103.36361620379431
2161,501.0,-102.7537240645978
2162,119.0,1008.418256585933
2163,228.0,-125.910887181946
2164,118.0,-113.44534221365171
2165,101.0,-111.45853605146598
2166,1.0,1000.0
2167,1.0,1000.0
2168,128.0,-112.62771871469411
2169,1.0,1000.0
2170,69.0,-106.82030856594288
2171,105.0,-108.54854364529326
2172,243.0,-109.01578820949857
2173,159.0,-108.98762851510092
2174,501.0,-103.89238339108022
2175,501.0,-103.18038158837625
2176,1.0,1000.0
2177,501.0,-101.25372054645605
2178,501.0,-98.28892035395633
2179,501.0,-102.97335552578264
2180,501.0,-94.57156164902128
2181,501.0,-98.88508816265269
2182,501.0,-104.51562632380667
2183,501.0,-95.85910596665413
2184,1.0,1000.0
2185,501.0,-97.17142334740834
2186,501.0,-97.74082860216083
2187,501.0,-98.75036005416162
2188,501.0,-96.442586859088
2189,501.0,-95.83826649000979
2190,501.0,-97.3513594835472
2191,501.0,-97.84408027169971
2192,501.0,-99.77278852844293
2193,501.0,-100.98969660589252
2194,501.0,-99.66801708545476
2195,1.0,1000.0
2196,501.0,-102.1970781231999
2197,242.0,-119.75145904553116
2198,501.0,-96.57216909687511
2199,501.0,-100.60528686766764
2200,501.0,-103.92318168607783
2201,501.0,-104.10383880528079
2202,501.0,-104.19116559079353
2203,501.0,-99.64904825303232
2204,501.0,-100.0265760054345
2205,501.0,-101.25384486215229
2206,176.0,1013.8429772013375
2207,169.0,-117.08436257906487
2208,1.0,1000.0
2209,85.0,-110.06946392313841
2210,175.0,-117.64291152613544
2211,131.0,-104.35578727518512
2212,69.0,-105.60615475325633
2213,157.0,-112.41584300250227
2214,138.0,-115.48687222621393
2215,104.0,-99.97859476107112
2216,501.0,-101.67472100802303
2217,501.0,-99.36513112440224
2218,270.0,-97.6375668963056
2219,501.0,-96.61630993417549
2220,61.0,1002.5549058763149
2221,245.0,-119.31245612818736
2222,501.0,-98.8895551981828
2223,501.0,-101.8353448224983
2224,501.0,-95.66368471909735
2225,501.0,-101.02932886122632
2226,501.0,-105.1869085528007
2227,501.0,-101.98299992424198
2228,501.0,-98.01152287801389
2229,501.0,-99.1712902299191
2230,501.0,-101.05219403254603
2231,501.0,-99.7300702792744
2232,116.0,998.7328708247579
2233,10.0,1000.6315558781283
2234,112.0,-101.97874833180943
2235,94.0,-109.49526596120876
2236,181.0,-119.45578091722129
2237,170.0,-119.36975039108424
2238,501.0,-104.81140322155858
2239,501.0,-101.41923150554472
2240,206.0,-106.30717366133712
2241,501.0,-101.95245258744522
2242,1.0,1000.0
2243,1.0,1000.0
2244,501.0,-99.91543358157212
2245,501.0,-103.59351902931053
2246,1.0,1000.0
2247,501.0,-95.10955624913879
2248,1.0,1000.0
2249,501.0,-103.38258391698665
2250,1.0,1000.0
2251,1.0,1000.0
2252,501.0,-103.13716516913647
2253,501.0,-100.91403672508824
2254,501.0,-98.16581091781296
2255,1.0,1000.0
2256,501.0,-103.18762010199572
2257,501.0,-95.61132284856951
2258,1.0,1000.0
2259,501.0,-100.40616613797206
2260,501.0,-97.27019116514167
2261,501.0,-96.34206053685666
2262,297.0,-122.57772657562765
2263,501.0,-100.46205689401866
2264,501.0,-98.69353659749476
2265,501.0,-95.9041752427306
2266,501.0,-101.84047255816952
2267,501.0,-104.63899505316573
2268,1.0,1000.0
2269,157.0,-110.25483400974589
2270,501.0,-104.81836493574897
2271,501.0,-96.98521200179577
2272,501.0,-101.31496099474923
2273,258.0,-110.09415622596937
2274,31.0,1001.7265412639972
2275,59.0,-99.73832507374792
2276,501.0,-98.18346806178012
2277,1.0,1000.0
2278,501.0,-96.26635775681046
2279,501.0,-96.05277268632122
2280,1.0,1000.0
2281,501.0,-97.23697138368559
2282,501.0,-99.22475176790199
2283,501.0,-95.92201099469453
2284,501.0,-98.64506634704486
2285,1.0,1000.0
2286,1.0,1000.0
2287,501.0,-100.1226056081137
2288,501.0,-97.32873635278374
2289,501.0,-98.18098027110321
2290,501.0,-99.89453584295339
2291,501.0,-96.8071930085917
2292,501.0,-117.75881701516036
2293,1.0,1000.0
2294,501.0,-101.24619331117658
2295,501.0,-109.09998797229834
2296,136.0,-103.48611458693689
2297,501.0,-101.98519705672965
2298,1.0,1000.0
2299,501.0,-97.17061685907322
2300,501.0,-97.39721851845948
2301,501.0,-99.27886144423222
2302,501.0,-95.59060855804745
2303,501.0,-102.7572541886483
2304,501.0,-97.54173899199738
2305,1.0,1000.0
2306,501.0,-103.32033605612675
2307,501.0,-96.61087348020708
2308,501.0,-103.59292347474342
2309,501.0,-97.07049828506211
2310,164.0,-101.09764469562647
2311,501.0,-99.64625287127049
2312,501.0,-102.75678773998402
2313,1.0,1000.0
2314,268.0,-126.73872180777072
2315,501.0,-96.3762529384706
2316,501.0,-103.35803822461378
2317,501.0,-103.17608796759903
2318,1.0,1000.0
2319,501.0,-101.82001294480033
2320,501.0,-96.40962213605039
2321,501.0,-102.68547926494233
2322,208.0,-112.01267369618547
2323,501.0,-97.53713400382753
2324,501.0,-102.26572300694062
2325,501.0,-102.18184082246216
2326,501.0,-97.54561292446994
2327,317.0,1004.1175623750387
2328,501.0,-104.26300030213164
2329,135.0,-1.4723806694088535
